personas,context,act_response
I love old stones.I am from a village.I am not English.I have never been to Britain.I wish to visit old ruins.,"User1: I know this place, but I dont remember the name of this place.
User2: You would love to visit this ruins of Coldrum Long Barrow, which date back to the fourth millennium BCE.
User1: Where is it located?
User2: Youve never been there, but it is located in the British area of Trotiscliffe, Kent.
User1: Are these in good conidition?
User2: Oh yes. Youll love these old stones, which are among the best surviving across Britain.
User1: What kind of stones are they?
User2: They were built out of fifty local sarsen-stone megaliths.
User1: Who is in charge of the place?
User2: Ownership transferred to The National Trust in 1926, who oversees the area now.
User1: Are they open to the public?",User2: Yes they are. These are open to the public year round without charge.
I hope to visit California.I love to see different wildflowers.I have never been in a cave.I like to go camping.I would like to go rock climbing.,"User1: I know this place, but I dont remember the name of this place.
User2: It’s the Pinnacles National Park in California, a place you hope to visit.
User1: Are there any caves there?
User2: Bear Gulch Cave and the Balconies Cave are open so you can see them since you have never been to be a cave.
User1: Can I go camping there?
User2: Yes, you can go camping Pinnacles Park since that is something you like to do.
User1: What can I see on the trails?
User2: You can see wildflowers, caves and Pinnacle formations.
User1: Is there rock climbing?
User2: Yes, there is rock climbing but it may be hard to do along with presenting a challenge.
User1: Hiw were the caves formed?",User2: Earth movements caused falling rocks to form the caves.
I have been to Florida.I like Hello Kitty.I love Harry Potter series.I am a producer.I would like to watch a 4D film show.,"User1: Wow, this is amazing! What is this?
User2: It is a theme park and production studio located in Orlando, Florida. Florida is the place where visited before.
User1: Oh, I know there! What kind of characters are in the park?
User2: Universal Studios Florida has a number of famous characters including Hello Kitty, The Simpsons, Betty Boop, and more. I know that you like Hello Kitty.
User1: Yes, I love Hello Kitty. I think I heard the place in the TV.
User2: Yes, a wide range of productions have been filmed in the soundstages during the studios history, including many local and national commercials. Television shows include SeaQuest DSV and Superboy. You must be interested with the place since you are a producer.
User1: Thats interesting. Did Universal Studios Florida closed?
User2: Yes, From March 16 to June 4, 2020 they had unscheduled closures due to COVID-19 pandemic.
User1: What kind of annual events do they offer?
User2: A Celebration of Harry Potter is an annual three-day weekend event held on the last weekend of January at both Universal Studios Florida and Islands of Adventure. You will like it because you love Harry Potter series.
User1: Do they also have 4D film show?",User2: I know that you want to watch a 4D film show. Universal Studios Florida have a 4D film show named Shrek 4-D featuring the characters of Shrek movie franchise.
I am Anglican Catholic.I love Brisbane.I am Australian.I like churches.I love architecture.,"User1: I know this place, but I dont remember the name of this place.
User2: It is the St Thomas Anglican Church.
User1: Which religion is practiced in this church?
User2: It is a church of Anglican biliefs, you may attend mass there as you are a Anglican Catholic.
User1: Who designed this church?
User2: The designer was that eras Queensland Colonia Architect, Francis Drummond Greville, whose works you will love as a architecture enthusiast.
User1: When was it built?
User2: It was built in 1877 to replace the earlier timber frame church of Toowong, which was built in 1865.
User1: Thats really old, has it always looked like that?
User2: It looks mostly the same as it was first built except for a few additions done in 1886 and in 1947, after it was added in the Queensland Heritage Register in 1992 it can no longer be altered.
User1: Where in Australia is this?",User2: It is in Toowong City of Brisbane that you love.
I would like to visit Arizona.I wish I knew more about Catholicism.I have an interest in the Jesuit Order.I love Spanish Colonial architecture.I am fond of frescoes.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This Mission San Xavier del Bac, in Arizona, the American state you wish to visit.
User1: And could you tell me what kind of mission this is?
User2: This is a Catholic mission, so I am happy to tell you that here you can learn more about Catholicism.
User1: And could you tell me when this mission was built?
User2: Of course! This mission was built in 1692 by the Jesuit Order, which interests you so much.
User1: And what can you tell me about the architecture of this mission?
User2: This mission is an outstanding example of Spanish Colonial architecture in the United States, and its exterior has Moorish inspiration.
User1: And what can you tell me about the interior decoration?
User2: The interior is richly decorated in bright colours with paintings, frescoes, carvings and statues.
User1: And what use does this mission have today?","User2: The mission is still active, although it is now run by the Franciscan Order."
I like Shakespeare.I have been to London.I am from England.I hope to visit an art gallery.I would like to own paintings.,"User1: I know this place, but I dont remember the name of this place.
User2: It is called the Boydell Shakespeare Gallery.
User1: What exactly is the place?
User2: It was an art gallery. I understand that you hope to visit an art gallery one day.
User1: Is it still open?
User2: No, unfortunately it was sold by lottery. You will have to look elsewhere to fulfil your desire to visit an art gallery.
User1: When did they first open?
User2: They first opened in 1786.
User1: Where was it located?
User2: It was located in London, England. I understand that you have been to London before.
User1: When did they have to close?",User2: The place was sold by lottery in 1805.
I want to visit Spain.I love motor racing.I am a big fan of Ayrton Senna.I like Formula 1.I hate Pastor Maldonado.,"User1: Where is this place?
User2: Its located in Catalonia, Spain, where you would like to visit!
User1: Great! What should I know about it?
User2: The Circuit de Barcelona- Catalunya is a famous Spanish motor racing circuit. It has been used for the Spanish Grand Prix Formula 1 race since 1991.
User1: Great! Who holds the lap record?
User2: Prior to the circuit being slightly changed for the 2021 season, the record was held by Valtteri Bottas with a time of 1:18.183. This was set whilst he was driving for Mercedes F1 in 2020.
User1: Ok! What are some famous racing moments at the circuit?
User2: In 1991 the circuit was the scene for an epic battle between Nigel Mansell and your favourite driver Ayrton Senna. They raced down the entire main straight side by side before Nigel eventually won.
User1: Amazing! What else has happened there?
User2: During a race in 1994, Michael Schumacher suffered a mechanical failure that locked him in 5th gear for over half the race. But he still managed to finish 2nd overall!
User1: What skill! Do any other races happen at the circuit?","User2: Yes, it is also used for other forms of motor racing that you might like such as the Spanish round of the MotoGP and the FIA world rallycross championship."
I went to Canada before.I like Art deco style.I admire John R.Grant.I want to visit Vancouver.I wish I could be like George Lister Thornton Sharp.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: The name of the place is Burrard Bridge. It is located in Canada, and you visited there before so you might heard of this place.
User1: What is the style of this bridge?
User2: It is Art Deco style. You like Art deco style, so you will like this style !.
User1: Who designed this bridge?
User2: George Lister Thornton Sharp designed this bridge. You admire him, so it will help you to find more information about this bridge.
User1: Then who was the engineer of this bridge?
User2: John R. Grant was the engineer of this bridge.
User1: Where is this place in Canada?
User2: This place is in Vancouver.
User1: Were there any event in this bridge?","User2: In December, 2009 the Squamish First Nation erected an electronic billboard on the bridge."
"Ive always wanted to visit England.Im like learning how people throughout history traded goods.When traveling, I like to find places to walk and see nature.Im sadden and interested in why certain important infrastructures get forgotten.I love discovering new and interesting flora and fauna.","User1: Wow, this is amazing! What is this?
User2: It is called the Itchen Navigation, and youll be interested to know that it used to be trading route.
User1: Where is it located?
User2: It is in England, a place youve always wanted to visit.
User1: Why is the Navigation no longer a trade route.
User2: I know you are interested in learning why certain infrastructures fail or get forgotten, so youll be sadden to know that the London and Southampton Railway was its downfall.
User1: What else is the Navigation known for?
User2: The area is a Site of Special Scientific Interest due to the diverse flora, fauna, and wildlife in the area.
User1: Is there anything else fun I should know about the Navigation?",User2: You might be interested to know that the Navigation now has dogdips for those who walk their dogs.
I am visiting the philipines.I have visited many cathedral.I adore ancient structures.I always see the merits of the place before visiting.I believe in god.,"User1: Where is this place?
User2: The Minor Basilica and Metropolitan Cathedral of the Immaculate Conception are located in Intramuros, the historic walled city within todays modern city of Manila, Philippines. While visiting the Philippines you should try checking it.
User1: Who is this cathedral dedicated for?
User2: Manila Cathedral is dedicated to the Immaculate Conception the principal patroness of the country.
User1: What does this place serve as?
User2: This place serves as the episcopal seat of the Archbishop of Manila, Though you have visited many cathedral, you might have nor seen one such as this.
User1: What is the history of this place?
User2: Since you believe in god, you would love to know The cathedral was originally a parish church in Manila under the Archdiocese of Mexico in 1571, until it became a separate diocese on February 6, 1579.
User1: When was this place constructed?
User2: Though you adore ancient structures you cant look for them here as the cathedral was damaged and destroyed several times since the original structure was built in 1581 while the eighth and current structure of the cathedral was completed in 1958.
User1: What is the uniqueness of this place?","User2: You will like this place as it has merited a papal endorsement from Pope Gregory XIII and three apostolic visits from Pope Paul VI, Pope John Paul II, and Pope Francis. You can visit it know as you already saw its merits."
I love Arkansas.I like history.I like hotels.I love resorts.I like boats.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This is Monte Ne, which youll no doubt be happy to hear was located right in Arkansas.
User1: What sort of place is it?
User2: It was originally developed as a health resort, which is something I know you enjoy visiting.
User1: When was it first developed?
User2: Since you enjoy history, you might like to know that it was first developed all the way back in the 20th century.
User1: Do they have any notable buildings there worth learning about?
User2: With your interest in hotels, you might like to know that it had a couple hotels that had the distinction of being the largest log buildings in the world.
User1: Is the place still active?
User2: As a matter of fact, it was a failure and was intentionally submerged under water, which is an interesting historical fact you might appreciate.
User1: Is any of the original site still used at all?","User2: Since you like boats, you might find it fun to visit the edge of the old resort which is now used as a boat landing."
I am going to Washington D.C. in the spring.I am interested in the union army.I like history.I am studying the civil war.I am writing a paper on Michael Corcoran.,"User1: Wow, this is amazing! What is this?
User2: That is Fort Corcoran, you probably recognize the name as it was named after Michael, Corcoran.
User1: Thats right, can you remind me what was the commander of?
User2: Colonel Corcoran was the commander of the 69th US Fighting infantry. You could include this in the paper you are writing.
User1: Where is the fort?
User2: It is in Northern Virginia which is not a far drive from Washington D.C. so you could visit this spring.
User1: I thought it was in D.C., why is it in Virginia?
User2: As you may know from your study of the civil war, the fort was built as part of the defense for Washing DC.
User1: So it was used in the civil war?
User2: Yes, it was built in 1861 and as you may know from your studies, Alexandria county is the closest Virginia county to DC.
User1: What else can you tell me about the fort?","User2: Since you like history, you might be interested to learn that it served throughout the war and was dismantled in 1866."
I like australia.I adore good designs.I lookup on old buildings.I respect a countrys heritage.I shop in famous streets.,"User1: Where is this place?
User2: As you like Australia, You will be glad to know about the Queensland Government Printing Office. It is a heritage-listed printing house at George Street and William Street, Brisbane City, Queensland, Australia.
User1: Who designed these buildings?
User2: These adorable buildings are designed by John James Clark, Francis Drummond Greville Stanley, and Edwin Evan Smith. I got this information on the internet.
User1: What are the other names of this place?
User2: This building also known as The Printing Building, Sciencentre, Public Services Club, and Registry of Births, Deaths & Marriages. I got this information on the internet.
User1: Does this place have any national recognisation?",User2: It was added to the Queensland Heritage Register on 21 October 1992. I got this information on the internet.
I would like to visit Canada.I love National Parks.I am interested in see the endangered species.I would like to visit UNESCO world heritage sites.I like cold climate.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This place is called Wood Buffalo National Park which is located in Canada that you would like to visit.
User1: What is there in the national park?
User2: It is the mainly the home for hybridized wood Bison and Whooping cranes.
User1: How big is the park?
User2: The total area of this park is 44,807 sq.km.
User1: What are the other animals that I can see here?
User2: There are a large variety of wild animals live here. To name a few, Red fox, Moose, Bald eagles, Wolverines are one few among them.
User1: Can I visit this place during summer?
User2: As you like cold climatic conditions, you can visit this place during the summer as the average temperature is between 10 to 30 °C.
User1: Can you give me more info about this place?",User2: This place is one of UNESCO World Heritage Site that you would like to visit.
"I will stay in Branxton.I am going to Australia.I like history,I enjoy wine.I am interested in vineyards.","User1: Wow, this is amazing! What is this?
User2: This is the Dalwood House, you may have heard of it since you are interested in vineyards.
User1: Its a vineyard?
User2: The house actually sits on the grounds of a former winery so it might be a fun place for you to explore since you are interested in vineyards.
User1: Is it in England?
User2: No, it is located in Australia so you could visit while you are there.
User1: Where in Australia?
User2: It is in Branxton where you will stay so it wouldnt be out of your way to visit.
User1: When was it built?
User2: Since you like history you might be interested to learn that the home was completed in 1838.
User1: Why is it so big if it was built as a family home?",User2: I thought you might be interested in the history of Dalwood. The home was built to accommodate a family of 16.
I would like to visit Barcelona soon.I love going to art galleries.I like cubism art.I am fascinated by Josep Dalmau I Rafel and his works.I am not familiar with vibrationism art form.,"User1: I know this place, but I dont remember the name of this place.
User2: This is Galeries Dalmau located in Barcelona which you would like to visit soon.
User1: What is this place?
User2: Galeries Dalmau was an art gallery, which you love going to.
User1: Who was its founder?
User2: The gallery was founded and managed by the Symbolist painter and restorer Josep Dalmau I Rafe. You are also fascinated wit him and his works.
User1: What was the aim of this place?
User2: The goal of this place was to promote, import and export avant-garde artistic talent. Dalmau is recognized for having launched avant-garde art in Spain.
User1: What happened in 1912?
User2: In 1912, Galeries Dalmau intoduced the first stated group exhibition of Cubism worldwide, with a controversial work by Jean Metzinger, Albert Gleizes, Juan Gris, Marie Laurencin and Marcel Duchamp.
User1: What were some pioneering exhibitions featured?","User2: The gallery presents developing shows which included Fauvism, Orphism, De Stijl, and abstract art with Henri Matisse, Francis Picabia, and Pablo Picasso, in both collective and solo displays."
I like to visit serbia.I would like to know the reason for places name.I love library.I have to know about pedestrian zone.I am interested in arts.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: The name of this place Knez mihailova street,in Belgrade,serbia.The country which you like to visit.
User1: What is this place known for?
User2: This place is well known for its main pedestrian and shopping zone in Belgrade, and it is protected by law as one of the oldest and most valuable landmarks of the city.
User1: Is there any reason behind the naming of this street?
User2: Since you like to know about the places naming reason,i can say this,Knez Mihailova Street was named after Mihailo Obrenović III, Prince of Serbia.
User1: In which year this buildings have built?now who protecting this place?
User2: Here late 1870s builted buildings and mansions are there.now it all protected by republic of serbia.
User1: Can you say the place there to spend some time?
User2: For library lovers like you will know this place ,Srpska Kruna Hotel, located at 56 Knez Mihailova Street, now it is an belgrade library ,there you can spend some time.
User1: Finally,in which year this pedestrian zone was opened?","User2: For you to know about this pedestrian zone ,i can say this,After six months of construction works,major reconstruction of Knez Mihailova was did and its transformed into the pedestrian zone.In 20 October 1987this street was opened."
I like Massachusetts.I am a former resident of New England.I am someone that grew up Catholic.I have a college degree.I am a fan of academics.,"User1: Wow, this is amazing! What is this?
User2: This is the college of the holy cross, which is an institution like the one that you got your college degree from.
User1: Where is this college located?
User2: This college is located in the city of Worcester, Massachusetts, I state that you like very much.
User1: What is something unique about this college?
User2: For one, this college is the oldest Catholic college located in the region of New England, which is an area that you used to live in.
User1: What type of college is this?
User2: This is a private Jesuit liberal arts school that was founded in 1843.
User1: Does the college have any sports teams?
User2: Yes, they are known as the Crusaders and they compete in division one as a part of the patriot league.
User1: What kind of degrees can one get from here?",User2: One can achieve a bachelors degree in 28 different majors that are mainly focused in Liberal arts.
I have a desire to visit Holtun again.I am studying Maya archaeological sites.I have interest in Etymology.I love History.I would like to know about the Site description.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This place is Holtun, originally named La Máquina, which you have a desire to visit again.
User1: Can you describe this place to me?
User2: I know you are studying Maya archaeological sites and will like to know that Holtun is one, located in the Petén Department of northern Guatemala on the road to Melchor de Mencos from Flores.
User1: Can you tell me the etymology of this place?
User2: I will tell you the etymology of holtun, since you have interest in it. The site was originally named as La Maquina after the nearest village but was renamed as Holtun by Agustín Estrada Monroy.
User1: Can you describe this site to me?
User2: You would like to know about the site description, and I will tell you what it is. The sites consists of about 115 structures distributed largely along a north – south axis according to the local topography, with six architectural groups.
User1: This place seems to be very old, what is your history?",User2: You love history and will be interested in the history of this place that goes from the middle pre-classic period to the late classic period when the place was occupied. The archaeological evidence obtained from looters trenches and systematic excavations in Group E suggests that the Holtun plateau was occupied during the pre-classical period.
Im planning a trip to London.Im interested in history.I love street markets.I am interested in fashion.I am a fan of Jamie Oliver.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This is Hoxton, an area in the East End of London, where youre planning to visit.
User1: Does Hoxton have any historical significance?
User2: Yes, absolutely. It has a rich history, which Im sure youll find interesting, since youre a history buff. For one thing, Hoxton was residence of Lord Monteagle, who received a letter in 1605 that led to the discovery of the infamous Gunpowder Plot to blow up Parliament.
User1: What is the origin of the name Hoxton?
User2: The name Hoxton comes from Hogesdon, which is the name of the area that appears in the Domesday Book, which youve probably heard of because of your interest in history. Hogesdon was Anglo-Saxon, meaning a farm belonging to someone named Hoch.
User1: What is the area of Hoxton like today?
User2: Today its famous, and has even been parodied, as a very trendy area. Since you love fashion, youll probably enjoy people-watching amongst Hoxtons fashionable denizens!
User1: What kinds of things would I enjoy doing in Hoxton?
User2: Since you enjoy street markets, you might enjoy visiting Hoxton Market, which was a thriving market from the 1680s to the 1980s, and has recently been revived.
User1: Are there good places to eat in Hoxton?","User2: Definitely! Since youre a big Jamie Oliver fan, you might want to go to the first location of his Fifteen restaurant chain, which he opened in Hoxton in 2002."
I love libraries.I want to go to Portland.I like history.I like community.I like design.,"User1: Wow, this is amazing! What is this?
User2: This is the Woodstock Library, which youll be very happy to hear is located in Portland, Oregon, a town I know you would like to visit.
User1: What sort of place is it?
User2: As its name suggests, its a library where people can check out books, and I know how fond you are of libraries in general.
User1: Has it been there long?
User2: With your love of history, youll be very interested to hear that its been part of the community for over a century, having been started all the way back in 1908.
User1: Do they do much to help out the nearby people?
User2: Since you appreciate community, youll be thrilled to learn that they have a number of community-focused activities, including various guest speakers.
User1: Is it located in a nice building?
User2: With your interest in design, Im sure you can appreciate the level of good sense that has gone into the buildings design as its won several awards for design and lighting.
User1: Does it have a good collection?","User2: With your love of libraries, youll be very pleased to hear that it has access to over two million books for patrons to check out."
I like parks.I am planning to go to New York City.I like heritage buildings.I am working with architecture.I am familiar with tenement-style.,"User1: Wow, this is amazing! What is this?
User2: The South Village is a largely residential area situated in Lower Manhattan of New York City, the city you are planning to visit.
User1: Oh.nice. What is the significance of the place?
User2: Its a heritage for immigrants and is known for bohemian history, you can have a vision of your favorites if you are planning to visit Newyork.
User1: Yes, indeed. What is the architectural style of the building?
User2: Its primarily tenement-style apartment buildings, which is familiar for you.
User1: Oh, thats good. Is there any park near by?
User2: Yes, You can have a visit to Washington Square Park also, its just below the South Village.
User1: Wow. You said the village is a heritage for immigrants. From which country ?
User2: Most of the immigrants are from Italy.
User1: What are the attractions in the village?","User2: You can visit Father Demo Square,Our Lady of Pompeii Church,Greenwich House,Provincetown Playhouse,San Remo,The Bitter End and Caffe Cino."
I would like to go to Australia.I like the Second World War.I am sculptor.I love statues.I dont like loss.,"User1: Wow, this is amazing! What is this?
User2: This is the Boer War Memorial that is located in Australia, a place you would like to go.
User1: What does this memorial stand for?
User2: Since you do not like loss, you will be sad to learn that this memorial commemorates the 67 soldiers lost during the Boer War.
User1: What kind of memorial is it?
User2: Since you love statues, you will be pleased to learn that this memorial is a statue that is 15 feet tall.
User1: Who created this memorial statue?
User2: This was created by William Priestly MacIntosh, who was a sculptor like yourself.
User1: Are there any other nearby memorials?
User2: There are also memorials dedicated to World War I and the Second World War, which you like, among others.
User1: Where was the sculptor of this memorial trained?","User2: As a sculptor yourself, it will interest you to learn that the sculptor of the Boer War Memorial began his training in Sydney."
I wish to get married in Ontario.I like Etobicoke Creek.I love Rouge River.I have visited Lake Iroquois once.I am willing to visit Niagara escarpment.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: It is the lakeshore of Lake Ontario in the City of Toronto, Ontario where you wish to get married,in Canada.
User1: Where does it spans in the west?
User2: It spans in the west to Etobicoke Creek which you like.
User1: Where does it spans in the east?
User2: It spans to the Rouge River which you love, in the East.
User1: Which was considerably deeper than Lake Ontario?
User2: Lake Iroquois where you have visited once, was considerably deeper than Lake Ontario.
User1: Which escarpment is in the southern boundary of Lake Iroquois?
User2: It is the Niagara escarpment where you are willing to visit.
User1: Which has a good view of the harbour?",User2: Casa Loma has a good view of the harbour.
I hope to visit Zimbabwe.I would like to take a hike.I have never been horseback riding.I am hoping to go fishing.I love to go swimming.,"User1: Where is this place?
User2: It’s the Nyanga National Park in Zimbabwe. a place you hope to visit.
User1: Is there any hiking there?
User2: Yes, there is hiking there, something that you would like to do. While hiking you can view many different sights such as mountains and waterfalls.
User1: Can I fish there?
User2: Yes, you can fish there which is something you hope to do. You can fish for trout there.
User1: Can I go boating there?
User2: Yes, you can rent a boat to go boating there.
User1: What is Mutarazi Falls?
User2: It’s the highest waterfall that you can visit in Zimbabwe.
User1: Is it safe to swim there?","User2: Yes, it is safe because there is no bilharzia that would cause disease in the river."
I have been to the state of Massachusetts quite a few times.I would not like to live in the state of New York permanently.I am a huge fan of the college experience.I wish that more students from various backgrounds got the opportunity to go to college.I wish that we would change the way we view academics.,"User1: Where is this place?
User2: It’s located in Great Barrington Massachusetts, a state that you have been to quite a few times.
User1: Is that the only campus that they have?
User2: No, there’s another unit of Bard College located in Annandale on Hudson New York, a state that you definitely don’t wanna live in permanently.
User1: What kind of institution is this?
User2: This is an early college, which means that students start attending it after 10th or 11th grade. This gives them an early opportunity to see and experience the college life, which you think that most people should have the opportunity to do so.
User1: Who was the founder of the college?
User2: Elizabeth Blodgett Hall Founded the college after having spent time as a headmistress an all girls school.
User1: In what year was the college officially found it?
User2: In 1964 Simon rock was founded.
User1: What is the enrollment at the college?","User2: There are about 400 students at the college, giving it a great student to teacher ratio."
I have never been to a Cinemas.I have a gallery.I love to visit museum.I hope to go to Australia next year.I am a fan of video games.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: The name of this place is Australian Centre for the Moving Image. It is located in Melbourne, Australia. If you visit Australia next year as you hope to, you can visit this place.
User1: What is this place exactly?
User2: The Australian Centre for the Moving Image is a national museum. You love to visit museums and will sure love to visit this one as well.
User1: What is this museum all about ?
User2: This is Australias national museum of film, video games, digital culture and art. you are a fan of video games, yet another reason for you to be amused by this museum.
User1: Is this place highly visited?
User2: I would say it is, during the 2015–16 financial year alone, this museum received 1.45 million people.
User1: Will I be able to visit this place ?
User2: Unfortunately not so soon, in 2019 ACMI closed to the public to begin a $40 million redevelopment.
User1: When was it originaly established ?",User2: The Australian Centre for the Moving Image was originally established in 2002.
I would like to visit Cincinnati.I like Ohio.I love United States.I am interested in History.I am interested in architecture.,"User1: I think Ive been there before but I dont remember the name of this place.
User2: This is Over-the-Rhine located in Cincinnati that you have wanted to visit.
User1: When was Over-the-Rhine built ?
User2: Since you are interested in history you have to know that Over-the-Rhine was built in the nineteenth century.
User1: What are the architectural styles of Over-the-Rhine?
User2: Since you are interested in architecture you have to know that the architectural styles of Over-the-Rhine are simple vernacular, muted Greek Revival, Italianate and Queen Anne.
User1: How many residential units in Over-the-Rhine?
User2: It had 2500 residential units in 2001.
User1: How many vacant buildings in Over-the-Rhine?
User2: It had 500 vacant buildings in 2001.
User1: Who redeveloped the historic neighborhood?","User2: It was redeveloped by Evans Woollen III and his architectural firm of Woollen, Molzan and Partners."
I like the Bellary Fort.I dont like india.I have interest in Legends.I love history.I would like to know more about Geography.,"User1: Where is this place?
User2: This place is in the historic city of Bellary, in the district of Bellary, in the state of Karnataka, in India, the country you dont like.
User1: What is the history of this fort?
User2: As you love history, the history of the city and the district of Bellary began in 300 BC until 1365 AD, the beginning of the Vijayanagar empire. It was ruled by Mauryas, Satavahanas, Kadambas, Chalukyas de Kalyana, Kalachuryas, Sevunas and Hoysalas. But the specific history of the fort (Upper Fort) begins with the government of the chief named Hanumappa Nayaka, a feuder of the Vijayanagar empire, who built the Upper Fort.
User1: What is the geography of the place where the fort is located?
User2: The fort and the city are located around two prominent and large granite rocky hills: Ballari Gudda (with the fort built on this hill) and Kumbara Gudda (Gudda means ""hill"" in Kannada). As you would like to know more about the geography of the place, the two hills provide the dominant backdrop for the city, and can be seen from all parts of the city. In addition to these two hills, there are smaller hills, such as the Kaate Gudda (near the current Junior Municipal College), the Eeshwara Gudda (behind the Anaadi Lingeshwara Temple), a hill adjacent to St. Johns High School in the area of the fort and another hill nearby of the Bellary Central Jail.
User1: Is there any kind of legend in this place?","User2: As you are interested in legends, there are several legends attributed to Bellary, the city where the fort is located. A mythological legend claims that the city is named after Indra, the king of the gods, who destroyed the Rakshasa (demon)  Balla  who resided in the area. Another ancient legend links this place to some events from the epic Ramayana."
I love sightseeing.I salute people in rescue.I want to visit west countries.I believe lifeboat saves lives.I enjoy water stations.,"User1: Wow, this is amazing! What is this?
User2: Since you like west countries, you shall try visiting Shoreham Harbour Lifeboat Station, a Royal National Lifeboat Institution station located in the town of Shoreham-by-Sea in the English county of West Sussex.
User1: What does this station operates?
User2: This station operates two lifeboats, the AWB RNLB Enid Collett and the Inshore lifeboat RNLB Joan Woodland.
User1: What problems where faced with the old stations?
User2: Initially, station faced problems with the occasional higher than normal spring tides. Also waves would flow alonge the open harbour mouth and crash against the slipway, flooding the old station.
User1: What are some of the achievements by this station?
User2: Its a proud moment as Shoreham Lifeboat Station crew have been involved in many rescues. Eight RNLI medals for gallantry, five silver and three bronze have been awarded; I bet you feel happy about it as a believer of lifeboat saving lives.
User1: What happens to these boat after a certain time ?","User2: These life saving Shoreham lifeboat Dorothy and Philip Constant were later used for sightseeing to the Pentland Skerries, Scotland."
I am from the United States.I would like to explore North Carolina.I love pretty mountains.I wish I lived next to a river.I am a fan of nice valleys.,"User1: I know this place, but I dont remember the name of this place.
User2: This is Oconaluftee Archaeological District within the Great Smokey Mountains. It is located in North Carolina, where you would like to explore.
User1: What goes on there?
User2: I youre a fan of nice valleys, youll like this one. Located within the eponymous river valley, it was a historic Cherokee village, then a Appalachian community. Now it serves as the main entrance to the North Carolina side of the National Park.
User1: Is is a pretty area?
User2: Oh yes, youll love the Great Smoky Mountains National park with its pretty mountains. This part of the area spans a whopping 383 acres, so plenty to look at.
User1: Is it a historic place?
User2: Yes it is. It was listed on the National Register of Historic Places back in 1982.
User1: Is there a place I can stop and get my bearings nearby?
User2: Yes there is. The Visitor Center as well as the Museum are all located in this area.
User1: Are native americans still in the area?","User2: Yes, the Oconaluftee Indian Village lies on the slopes of Rattlesnake Mountain, just inside the reservation. It is operated by the Cherokee Historical Association."
I like to visit france.I love hotel.I am interested in history.I would like to know the architect.I wish to visit the library.,"User1: I know this place, but I dont remember the name of this place.
User2: It is hotel named as Hotel de Lamoignon,located in paris,france.The country which you like to visit.
User1: Under whose influence it was built?
User2: It shows your interest over history, Under the influence of Francis I,in the second quarter of the 16th century, the royal Hotel Saint-Pol and its gardens were divided into lots, and, after 1543, constructed upon.
User1: When did the construction begin?
User2: I can tell your love of hotel from this question. The construction of this hotel began in 1584.
User1: Who designed this?
User2: For you to know about the architect ,i can say this,This hotel was designed by the architect Thibault Metezeau.
User1: Who made some modifications in the hotel ?
User2: After the death of Diane in 1619, Charles de Valois, illegitimate son of Charles IX and nephew of Henri III, inherited the building and lived in it until 1650.He added a new wing north of the entrance courtyard , it facing the rue des Francs-Bourgeois,a small watchtower cabinet, corbelled into the street corner wall.
User1: What was its current status?","User2: From 1969 it has been the home of the Bibliotheque Historique de la Ville de Paris and its garden, Hotel-Lamoignon - Mark Ashton Garden, is opened to the public. So your wish of visiting the library is possible there."
I like Kalika.I love Shakti.I have prayed to Adi Parashakti.I like to attain moksha.I am from a Hindu family.,"User1: Where is this place?
User2: This is not a place its a feminine form of time or the fullness of time.
User1: What is so special about kali?
User2: She is the chief of Mahavidyas a group of ten Tantric goddesses who each form a different aspect of the mother goddess Parvati.
User1: How all kali is called and worshiped ?
User2: Over time, Kali has been worshipped by devotional movements and tantric sects variously as the Divine Mother, Mother of the Universe, Adi Shakti, or Adi Parashakti to whom you have prayed to.
User1: When does Kali is most powerful?
User2: She is most powerful in the form of shakti which you love and and the goddess of one of the four subcategories of the Kulamārga.
User1: What she give for the one who bestows?
User2: She is seen as divine protector and gives moksha which you like to attain or liberation for one who bestows.
User1: Who worship Kali in India and Nepal?",User2: Its the Hindus the family you cane from worship kali in India and Nepal.
